1.793893820990462586e+02,1.394195456610633528e+02,1.778429350295318443e+02
1.794456792367103617e+02,1.393564925034077362e+02,1.778762108132666242e+02
1.791556110858703619e+02,1.395197183098592859e+02,1.776463334847792908e+02
1.789312039981828661e+02,1.391905724670606901e+02,1.774206088141748694e+02
1.789746478873236128e+02,1.391553430258970820e+02,1.774670876874147609e+02
1.791366106315310560e+02,1.392946115402089049e+02,1.776295820081780903e+02
1.790999045888231080e+02,1.392907905497504260e+02,1.775840208995908256e+02
1.792054975011358522e+02,1.394668923216716792e+02,1.777012358019083536e+02
1.791987596547030535e+02,1.395145343025896523e+02,1.777226669695589294e+02
1.791228714220804648e+02,1.394312494320766973e+02,1.776588550658794077e+02
1.791262017264877784e+02,1.394477419354835206e+02,1.776799954566101860e+02
1.790531940027260305e+02,1.393963334847798876e+02,1.776183280327122418e+02
1.791845024988642479e+02,1.395019536574284871e+02,1.777309404815995038e+02
1.791435165833710244e+02,1.394781917310311599e+02,1.776578464334395449e+02
1.790627078600635400e+02,1.394441390277148116e+02,1.775889959109495067e+02
1.792128759654698626e+02,1.395913175829167301e+02,1.777479236710585724e+02
1.792619763743754788e+02,1.395070876874147530e+02,1.778144207178555405e+02
1.793013630168104271e+02,1.394530985915494909e+02,1.778501135847339185e+02
1.790465651976373351e+02,1.396219127669242823e+02,1.775894139027717245e+02
1.790189186733298641e+02,1.394975511131302426e+02,1.775685915492960589e+02
1.791854111767378583e+02,1.396049477510222800e+02,1.777574011812812103e+02
1.791591004089048909e+02,1.395597546569739507e+02,1.777391094956840334e+02
1.792994184461610985e+02,1.397162199000452460e+02,1.778749023171292833e+02
1.791753521126759949e+02,1.396205179463882757e+02,1.777475647432981134e+02
1.790696865061334506e+02,1.395508496138122041e+02,1.776561017719215840e+02
1.791221353930035605e+02,1.395899818264423402e+02,1.776980236256243870e+02
1.791902726033621036e+02,1.396415583825533702e+02,1.777593730122675026e+02
1.790837619263974432e+02,1.395530486142659470e+02,1.776775874602451211e+02
1.789604997728303317e+02,1.394178827805542085e+02,1.775703044070878320e+02
1.789140935938208656e+02,1.394272966833256078e+02,1.775471194911402790e+02
1.789656338028167113e+02,1.395490368014538944e+02,1.776188187187641461e+02
1.791209768287145323e+02,1.396970377101318945e+02,1.777613493866424221e+02
1.792316265333937508e+02,1.396778237164927248e+02,1.778665333939115669e+02
1.793940481599273653e+02,1.397518537028623200e+02,1.780195093139485891e+02
1.791055156746933505e+02,1.395821944570649578e+02,1.775616174466146049e+02
1.790759836437979118e+02,1.394865470240801812e+02,1.775642707860060341e+02
1.790666606088138622e+02,1.393947569286686132e+02,1.775684279872787101e+02
1.791476692412539933e+02,1.394353930031803657e+02,1.776585960926851442e+02
1.791656428895955742e+02,1.394668196274420211e+02,1.776816447069516585e+02
1.789443616537940045e+02,1.392731440254430311e+02,1.774772921399360257e+02
1.788294048159929162e+02,1.391652248977735553e+02,1.773839981826442340e+02
1.789339345751928931e+02,1.392270831440253858e+02,1.774753702862335274e+02
1.789339436619716253e+02,1.392223443889143368e+02,1.774763153112220664e+02
1.790553066787819034e+02,1.393640572467061247e+02,1.775853066787826720e+02
1.790183552930486144e+02,1.393241526578823937e+02,1.775436574284415201e+02
1.789642935029538933e+02,1.392855338482503953e+02,1.774605951840073601e+02
1.789590504316224724e+02,1.393224716038164672e+02,1.774781099500229971e+02
1.791470513402992708e+02,1.394706678782371512e+02,1.776556565197634825e+02
1.791387641980915930e+02,1.392900454338940506e+02,1.776466560654242812e+02
1.794143934575192247e+02,1.394561335756474136e+02,1.779281508405272234e+02
1.790192594275328020e+02,1.394010131758291777e+02,1.774312176283507654e+02
1.790888096319853275e+02,1.394069559291233134e+02,1.775477419354838560e+02
1.790390186278968940e+02,1.392827169468423847e+02,1.775475874602455804e+02
1.790487233075877782e+02,1.392461971830987295e+02,1.775644752385279048e+02
1.789953203089503688e+02,1.391853248523398747e+02,1.774895956383462874e+02
1.791263652885053830e+02,1.393181781008635198e+02,1.775808041799177204e+02
1.790414311676512398e+02,1.392362517037708187e+02,1.774810404361651308e+02
1.791684870513401506e+02,1.393372103589279050e+02,1.775961835529303130e+02
1.791806497046795812e+02,1.393567878237161324e+02,1.776266333484781512e+02
1.791145797364838188e+02,1.392955701953655989e+02,1.775736074511582672e+02
1.789691094956838242e+02,1.391307632894139488e+02,1.774348114493413107e+02
1.790250976828715750e+02,1.391952294411631783e+02,1.775038255338479019e+02
1.789702998636981874e+02,1.391649522944115347e+02,1.774481735574737513e+02
1.791798818718765176e+02,1.393401317582916192e+02,1.776506360745119650e+02
1.791084189004992595e+02,1.390923307587456748e+02,1.775691367560196738e+02
1.791948523398455961e+02,1.390558019082234864e+02,1.776399000454343309e+02
1.789771830985911834e+02,1.392151294865968225e+02,1.773651113130394492e+02
1.789029668332575511e+02,1.390696138119035652e+02,1.773309722853248331e+02
1.788897592003631871e+02,1.389913357564741432e+02,1.773629577464790543e+02
1.789701272149024192e+02,1.390344661517488589e+02,1.774504179918221212e+02
1.789598546115402371e+02,1.390525306678781874e+02,1.774383916401631893e+02
1.790627850976825073e+02,1.391907814629712163e+02,1.775296047251248126e+02
1.790361835529306802e+02,1.391622489777374199e+02,1.774964925034075236e+02
1.789421990004543659e+02,1.390408814175376619e+02,1.773973693775555773e+02
1.790160517946387415e+02,1.391085006815084171e+02,1.774710131758293983e+02
1.790418128123582449e+02,1.391666878691503371e+02,1.774978282598821693e+02
1.791655747387550264e+02,1.393004179918218028e+02,1.776276192639710416e+02
1.790685279418444793e+02,1.392506133575648732e+02,1.775383507496591733e+02
1.790184688777825670e+02,1.392458019082232568e+02,1.775089368468875080e+02
1.791180736029079128e+02,1.393166969559291033e+02,1.775960154475236834e+02
1.792247660154476137e+02,1.392679600181737669e+02,1.776990049977287924e+02
1.793470695138570363e+02,1.392571876419810621e+02,1.777979009541117534e+02
1.790738346206271956e+02,1.393835847342114675e+02,1.774871013175831251e+02
1.788684552476149747e+02,1.391097228532483996e+02,1.773119082235344308e+02
1.789628895956382735e+02,1.391546251703771588e+02,1.774577283053156691e+02
1.790271649250341284e+02,1.391716083598366822e+02,1.775039618355292816e+02
1.790901499318487993e+02,1.392383643798272317e+02,1.775371694684236559e+02
1.791772648796003296e+02,1.393465106769644990e+02,1.775979918218986313e+02
1.791542389822809582e+02,1.393532894139025586e+02,1.776019854611541007e+02
1.790550249886414633e+02,1.392469786460698913e+02,1.775185824625168891e+02
1.789719263970922327e+02,1.391679509313950120e+02,1.774567151294869802e+02
1.789908905043160701e+02,1.392217083144022354e+02,1.774875147660155221e+02
1.789727214902316064e+02,1.391932212630622132e+02,1.774815038618812082e+02
1.788601999091318646e+02,1.390920308950475430e+02,1.773586915038615643e+02
1.790223989095861725e+02,1.392819491140391790e+02,1.775249613811904794e+02
1.791217310313494693e+02,1.393402407996365753e+02,1.776049568378011543e+02
1.791607133121309232e+02,1.392018855065875584e+02,1.776185688323491263e+02
1.793808268968655852e+02,1.393070831440256256e+02,1.778266515220348367e+02
1.789013130395276789e+02,1.392653066787824230e+02,1.773682235347568508e+02
1.788509041344843524e+02,1.391334620626985270e+02,1.773228532485232734e+02
1.787940072694229912e+02,1.389959972739665091e+02,1.772859518400728689e+02
1.790848523398452414e+02,1.392538391640164548e+02,1.775771422080875652e+02
1.790865879145840722e+02,1.392931167651064470e+02,1.775758246251705827e+02
1.790468059972740207e+02,1.393121081326666229e+02,1.775405997273963408e+02
1.790305043162200320e+02,1.393388323489323568e+02,1.775462744207180208e+02
1.790648387096773604e+02,1.393775238527938996e+02,1.775984643343936966e+02
1.789297592003634634e+02,1.392512903225806440e+02,1.774878691503862171e+02
1.787884779645620483e+02,1.391360336210816229e+02,1.773504089050429968e+02
1.788589777373926495e+02,1.391892321671966215e+02,1.774145388459790524e+02
1.790518309859155579e+02,1.394209813721033413e+02,1.775920218082694078e+02
1.790123716492501273e+02,1.394260063607449354e+02,1.775624625170375168e+02
1.789995229441160802e+02,1.393870422535212867e+02,1.775414447978187695e+02
1.790186960472514670e+02,1.392782008178098749e+02,1.775787960018172100e+02
1.792590595184009601e+02,1.394039527487509815e+02,1.777942889595638292e+02
1.790304134484321139e+02,1.396201771921853378e+02,1.775743934575195908e+02
1.788828169014082050e+02,1.394004089050431787e+02,1.774480872330760803e+02
1.789338209904591963e+02,1.393736892321672656e+02,1.775217219445709134e+02
1.791274466151750175e+02,1.395265061335755661e+02,1.777179872785097530e+02
1.790788641526577294e+02,1.394970876874150747e+02,1.776652703316673012e+02
1.790885006815082079e+02,1.395356701499320593e+02,1.776643616537936339e+02
1.789964970467967476e+02,1.394810177192183573e+02,1.775810904134486350e+02
1.790551385733758707e+02,1.395054747841890048e+02,1.776172012721489750e+02
1.789606678782371887e+02,1.394169604725121587e+02,1.775334847796458178e+02
1.788215220354385053e+02,1.392936256247158440e+02,1.774075829168558869e+02
1.788231576556113396e+02,1.393089959109494202e+02,1.774356565197635689e+02
1.787579463880056494e+02,1.392772694229892352e+02,1.773874511585639482e+02
1.787916765106771777e+02,1.393735074965921683e+02,1.774443616537936919e+02
1.789988368923220889e+02,1.395902907769197725e+02,1.776484416174469061e+02
1.791698818718764130e+02,1.396213630168106477e+02,1.778111994547931829e+02
1.794096819627442585e+02,1.397491958200815532e+02,1.780348023625622886e+02
1.792003634711499558e+02,1.397420308950471508e+02,1.776867741935483593e+02
1.792012130849611538e+02,1.396520808723306573e+02,1.777087096774197903e+02
1.792088868696046404e+02,1.395752248977739498e+02,1.777487005906408228e+02
1.791421353930030307e+02,1.394710268059973259e+02,1.777050431621987912e+02
1.791169968196277296e+02,1.394395184007267687e+02,1.776729304861424623e+02
1.790322580645160997e+02,1.393865879145838278e+02,1.776003816447070278e+02
1.789187005906404977e+02,1.392719990913218453e+02,1.774952612448884111e+02
1.791427941844609677e+02,1.394591049522942967e+02,1.777033075874605288e+02
1.790501999091320329e+02,1.393612994093590203e+02,1.776063562017268112e+02
1.791428078146299185e+02,1.394780417991824208e+02,1.776999863698322599e+02
1.790020808723311063e+02,1.393261017719216568e+02,1.775499909132214214e+02
1.789951113130395868e+02,1.393305088596091821e+02,1.775312130849614789e+02
1.790644252612447929e+02,1.394160381644707627e+02,1.776029259427532736e+02
1.791374329850069671e+02,1.394426715129486354e+02,1.776653203089503279e+02
1.791874738755113299e+02,1.393449204906862633e+02,1.777268650613356726e+02
1.793037255792821156e+02,1.393368059972742117e+02,1.778340708768743639e+02
1.790907496592457449e+02,1.395103452975923517e+02,1.775114129940935470e+02
1.791474057246706479e+02,1.394840708768740001e+02,1.776217083144025821e+02
1.791253430258975357e+02,1.393629486596997538e+02,1.776436756019987797e+02
1.790738164470694755e+02,1.392593593820991487e+02,1.776063970922309352e+02
1.791636983189461034e+02,1.393427850976831053e+02,1.776736528850524621e+02
1.792455156746934222e+02,1.394415311222173557e+02,1.777340072694230741e+02
1.792080417991820411e+02,1.394018582462514075e+02,1.776834711494774126e+02
1.792839391185824809e+02,1.394491367560194135e+02,1.777387551113132247e+02
1.791917900954112497e+02,1.393664334393457693e+02,1.776631440254427332e+02
1.791520490686053790e+02,1.393392049068602603e+02,1.776376692412541161e+02
1.791059382099048491e+02,1.392726079054974662e+02,1.776022626079053452e+02
1.790328805088596198e+02,1.392020081781006695e+02,1.775251612903224725e+02
1.791108268968650350e+02,1.392900136301678629e+02,1.775890686051794773e+02
1.792242389822805251e+02,1.393609495683782029e+02,1.776963153112225484e+02
1.792470967741936079e+02,1.392441708314401012e+02,1.777283734666061434e+02
1.791312857791913018e+02,1.389981326669695534e+02,1.775916492503405948e+02
1.789882189913676598e+02,1.392781462971377096e+02,1.774123489323035301e+02
1.790056610631531555e+02,1.392210995002269556e+02,1.774675283961835532e+02
1.790515992730575761e+02,1.391729577464790282e+02,1.775506179009544780e+02
1.790974738755115254e+02,1.391730895047707008e+02,1.776064379827344339e+02
1.792085506587914381e+02,1.393165651976374306e+02,1.777036437982735322e+02
1.791699909132213122e+02,1.392984325306676112e+02,1.776434756928666445e+02
1.790165333939121126e+02,1.391501544752383097e+02,1.774932258064516191e+02
1.792605860972283551e+02,1.393538845979101666e+02,1.777141799182185480e+02
1.792342298955019828e+02,1.393394502498862266e+02,1.777042935029531634e+02
1.790771694684233069e+02,1.392027532939574428e+02,1.775550295320313126e+02
1.791256383462062161e+02,1.392613266696955350e+02,1.776025670149933546e+02
1.790852430713310355e+02,1.392604725124945730e+02,1.775667741935484401e+02
1.791206996819630319e+02,1.393450431621991470e+02,1.776236392548838978e+02
1.791817900954112019e+02,1.393771467514768290e+02,1.776770558836892633e+02
1.793085143116766460e+02,1.393714357110407889e+02,1.778027078600635207e+02
1.792581735574740094e+02,1.391893911858248032e+02,1.777406042707861218e+02
1.790668514311680610e+02,1.393948841435713177e+02,1.774942935029535249e+02
1.791630395274874843e+02,1.394149568378008439e+02,1.776193275783735999e+02
1.791889868241705415e+02,1.393681281235800213e+02,1.776921035892773091e+02
1.791444343480236512e+02,1.392887687414811353e+02,1.776489459336664538e+02
1.792780099954565003e+02,1.394194956837801840e+02,1.777411313039526135e+02
1.792458473421171448e+02,1.394154020899592012e+02,1.776962062698771376e+02
1.790990413448433856e+02,1.393072830531573629e+02,1.775693820990456118e+02
1.791695547478418291e+02,1.393716765106770481e+02,1.776486506133571481e+02
1.791070740572465638e+02,1.393341890049973131e+02,1.776231758291685026e+02
1.789543752839618946e+02,1.391974193548387575e+02,1.774853384825079843e+02
1.790708859609266881e+02,1.392882644252614170e+02,1.775934938664244669e+02
1.790687369377558582e+02,1.393041935483873033e+02,1.775853839164013550e+02
1.791038664243528444e+02,1.393640845070421506e+02,1.776333257610179430e+02
1.792184143571105039e+02,1.394298137210359130e+02,1.777308814175374039e+02
1.792948568832349849e+02,1.393804861426624768e+02,1.778097273966381522e+02
1.793327941844615339e+02,1.392985006815084716e+02,1.778345888232621803e+02
1.789545343025895647e+02,1.393622444343479572e+02,1.774311767378466129e+02
1.790086369831895752e+02,1.393353293957293886e+02,1.775087687414811057e+02
1.790834438891409661e+02,1.393219491140389721e+02,1.775990776919583709e+02
1.790886642435257556e+02,1.392842162653341234e+02,1.775982008178101239e+02
1.792398000908676181e+02,1.394713993639257694e+02,1.777469831894592289e+02
1.792302135393001379e+02,1.395250204452524656e+02,1.777493639254883817e+02
1.791776601544752623e+02,1.395079918218991679e+02,1.777229213993636563e+02
1.792011449341205775e+02,1.395245797364836164e+02,1.777459972739660259e+02
1.790327760109043425e+02,1.393774557019538634e+02,1.776136392548844185e+02
1.788984961381191852e+02,1.392589459336666664e+02,1.774747160381642175e+02
1.790513857337575416e+02,1.393999681962745285e+02,1.776194684234438057e+02
1.790595820081776708e+02,1.394405542935025721e+02,1.776292503407542824e+02
1.791906542480690518e+02,1.396070604270783235e+02,1.777572194457066814e+02
1.792451476601548279e+02,1.396440890504317736e+02,1.778105088596088876e+02
1.792416855974554153e+02,1.395171194911403632e+02,1.778277646524309148e+02
1.793126397092235607e+02,1.394821126760565448e+02,1.778815947296681941e+02
1.790689868241705369e+02,1.397027487505679915e+02,1.776430895047707281e+02
1.790983416628806140e+02,1.396577691958197249e+02,1.776986097228529502e+02
1.790134393457525164e+02,1.394827532939573018e+02,1.776343343934578627e+02
1.790703816447068277e+02,1.394890186278962858e+02,1.776944843253063766e+02
1.791021263062243634e+02,1.395246342571556681e+02,1.776972376192638876e+02
1.791739345751932433e+02,1.396373602907771101e+02,1.777638800545207971e+02
1.791125670149935161e+02,1.396079100408906868e+02,1.777258746024531888e+02
1.790675147660153073e+02,1.395398682417082625e+02,1.776569014084508353e+02
1.791728668786916217e+02,1.396485642889594203e+02,1.777535938209903748e+02
1.789863880054522554e+02,1.394819582008175587e+02,1.775856201726490724e+02
1.789329759200364833e+02,1.394309177646524915e+02,1.775436801453885778e+02
1.788568196274422917e+02,1.393946478873240267e+02,1.774840572467057029e+02
1.788962607905498317e+02,1.394710268059972691e+02,1.775400863243979757e+02
1.791517174011809743e+02,1.397429850068153883e+02,1.778188187187638789e+02
1.793714538845979689e+02,1.398295002271695466e+02,1.780280645161290067e+02
1.793100636074512124e+02,1.396658200817809927e+02,1.779626624261700556e+02
1.791355747387552810e+02,1.396924488868695562e+02,1.776278418900500355e+02
1.790008541572010756e+02,1.394540754202635924e+02,1.775181099500229323e+02
1.790803907314856076e+02,1.394428759654704493e+02,1.776403998182643420e+02
1.790617446615175936e+02,1.393831167651067346e+02,1.776378009995453908e+02
1.788979736483420311e+02,1.392238664243523942e+02,1.774918718764195091e+02
1.789741253975465440e+02,1.393312176283509132e+02,1.775717174011813597e+02
1.788541253975463974e+02,1.391975601999089065e+02,1.774356565197637678e+02
1.790541344843253455e+02,1.393730577010449849e+02,1.776219082235350584e+02
1.791161971830983077e+02,1.394306542480691178e+02,1.776829395729218106e+02
1.790821990004546365e+02,1.394115947296681668e+02,1.776468241708317635e+02
1.790517492049066846e+02,1.393632757837343661e+02,1.776175738300772480e+02
1.790125670149931238e+02,1.393353066787823309e+02,1.775766197183094448e+02
1.788973012267152853e+02,1.392481281235803579e+02,1.774614220808722393e+02
1.789747205815536688e+02,1.392656065424805547e+02,1.775274284416172179e+02
1.791183416628810221e+02,1.392577782825989061e+02,1.776661017719220581e+02
1.792345343025893385e+02,1.392492185370291509e+02,1.777676965015903363e+02
1.790078100863244686e+02,1.394259472966833187e+02,1.774373557473873007e+02
1.791298455247613788e+02,1.394527532939572154e+02,1.776017855520221644e+02
1.788876056338024512e+02,1.391179918218990963e+02,1.774199772830529014e+02
1.788376283507492417e+02,1.390061562925942553e+02,1.773813675601996920e+02
1.789799591094958942e+02,1.391432212630622587e+02,1.775197183098593143e+02
1.790387369377556297e+02,1.392269513857337415e+02,1.775558518855063426e+02
1.792019445706496299e+02,1.393858155383913697e+02,1.777001499318486140e+02
1.792680781462968298e+02,1.394189413902773822e+02,1.777413221263059597e+02
1.792783280327125510e+02,1.394267060427076501e+02,1.777555883689231848e+02
1.790697183098592689e+02,1.392216674238982250e+02,1.775628078146297639e+02
1.790732530667880837e+02,1.392123398455246104e+02,1.775713175829170893e+02
1.791067423898231254e+02,1.392412903225806531e+02,1.775931940027257383e+02
1.789593502953203767e+02,1.391008450704224799e+02,1.774292185370291008e+02
1.790128623353022022e+02,1.391276147205815903e+02,1.774849295774646407e+02
1.790889232167192802e+02,1.390688459791002742e+02,1.775773239436617246e+02
1.791230213539301417e+02,1.389898773284874096e+02,1.776003725579279831e+02
1.788908450704223583e+02,1.392048205361201099e+02,1.773437346660608682e+02
1.790688914129941054e+02,1.392835938209906033e+02,1.775441435711042288e+02
1.790342571558384464e+02,1.391530304407089318e+02,1.775451294865968919e+02
1.789765106769649492e+02,1.390400999545659317e+02,1.774889822807817836e+02
1.789481281235799202e+02,1.390203771013175071e+02,1.774486006360745307e+02
1.791062517037714201e+02,1.392061244888686247e+02,1.775822308041801421e+02
1.791042707860063388e+02,1.392144388914132378e+02,1.775851431167649821e+02
1.792747751022264424e+02,1.393596910495230361e+02,1.777463607451156236e+02
1.792858337119492376e+02,1.393738664243524852e+02,1.777625624716040420e+02
1.790251794638796810e+02,1.391306815084055586e+02,1.775018491594733234e+02
1.790669195820079551e+02,1.391823353021350442e+02,1.775499681962742784e+02
1.790246206269879963e+02,1.391746706042708013e+02,1.775121762835072730e+02
1.791223580190818723e+02,1.393139345751931728e+02,1.776264016356200841e+02
1.790750431621993073e+02,1.392398046342570694e+02,1.775733166742391802e+02
1.792048477964565052e+02,1.392326760563381356e+02,1.776980281690140657e+02
1.792715674693320125e+02,1.391943207632893404e+02,1.777482053611995241e+02
1.790944252612450498e+02,1.394131894593368202e+02,1.775167832803268197e+02
1.790844888686958427e+02,1.393133484779646949e+02,1.775295047705591571e+02
1.791144116310767629e+02,1.392702771467516243e+02,1.776045524761469210e+02
1.791741481144933061e+02,1.392784370740573650e+02,1.776579509313949075e+02
1.792794093593823561e+02,1.393947887323941757e+02,1.777411721944574481e+02
1.791585688323485783e+02,1.393121444797820914e+02,1.776098455247613117e+02
1.789937255792821702e+02,1.391807678328031841e+02,1.774750613357566920e+02
1.791645070422535468e+02,1.393537891867331950e+02,1.776538755111313321e+02
1.792166696955928558e+02,1.394177601090412395e+02,1.777324534302589143e+02
1.789455883689232678e+02,1.391600363471150104e+02,1.774686915038620043e+02
1.789587005906404897e+02,1.391656746933213924e+02,1.774855883689230041e+02
1.790757973648337895e+02,1.392848886869605849e+02,1.775941481144935779e+02
1.789610268059975340e+02,1.391976419809176946e+02,1.774932757837343615e+02
1.791879463880056846e+02,1.393902953203083541e+02,1.777268241708312644e+02
1.792679691049524990e+02,1.393432121762834299e+02,1.778110177192185120e+02
1.792210904134487350e+02,1.391886006360748240e+02,1.777483325761016033e+02
1.787887823716492903e+02,1.392056701499322457e+02,1.772799818264428495e+02
1.788624261699227986e+02,1.392015674693322467e+02,1.773866696955926727e+02
1.788677010449789009e+02,1.391269059518399445e+02,1.774130031803726695e+02
1.791009359382101991e+02,1.393140390731487059e+02,1.776343934575195647e+02
1.792039345751931876e+02,1.394502226260791247e+02,1.777374693321215204e+02
1.791794093593822197e+02,1.394794093593818047e+02,1.777094184461605550e+02
1.791225851885504312e+02,1.394652703316671989e+02,1.776848205361199291e+02
1.791886551567469610e+02,1.395224852339845256e+02,1.777562335302128247e+02
1.791837664697866330e+02,1.395236119945480766e+02,1.777538618809630577e+02
1.790933257610176952e+02,1.394710358927759444e+02,1.776848477964557276e+02
1.790747114947747320e+02,1.394446342571558546e+02,1.776654566106316224e+02
1.790144888686959064e+02,1.394023489323036245e+02,1.775896001817359604e+02
1.790007360290779559e+02,1.394254066333483308e+02,1.775855520218082972e+02
1.792085870059065087e+02,1.395969377555657331e+02,1.777856837800996459e+02
1.793667969104953386e+02,1.396333303044071954e+02,1.779487596547024850e+02
1.793659836437984438e+02,1.395311767378460104e+02,1.779343343934579025e+02
1.790241253975463565e+02,1.396650386188099162e+02,1.776044298046339236e+02
1.789923307587460499e+02,1.395516129032257595e+02,1.776024352567012841e+02
1.788970422535209934e+02,1.393593820990457175e+02,1.775255792821445766e+02
1.789203634711491020e+02,1.393230895047703370e+02,1.775420945024991397e+02
1.790862199000449948e+02,1.395077555656520190e+02,1.777025124943203878e+02
1.791308178100866257e+02,1.395743071331214935e+02,1.777340027260338502e+02
1.790484825079510927e+02,1.395307314856883920e+02,1.776585324852341330e+02
1.791139572921396166e+02,1.395960608814175998e+02,1.777209677419355103e+02
1.792071740118123842e+02,1.396821944570646394e+02,1.777918900499770984e+02
1.790158836892320835e+02,1.395147751022263378e+02,1.776162835074968314e+02
1.788646388005448671e+02,1.393588187187642689e+02,1.774800136301688269e+02
1.788393730122670320e+02,1.393665651976375841e+02,1.774633984552471873e+02
1.788241390277146365e+02,1.394008859609270132e+02,1.774715583825538374e+02
1.789971649250340988e+02,1.395635438437074924e+02,1.776585779191275947e+02
1.792128032712398635e+02,1.396582507950931529e+02,1.778853157655609323e+02
1.791373421172195606e+02,1.394656338028167397e+02,1.777916674238987298e+02
1.787508768741477354e+02,1.393449568378009076e+02,1.772814220808721188e+02
1.787058836892320812e+02,1.391891140390727344e+02,1.772600408905042570e+02
1.787103816447068994e+02,1.391061154020898982e+02,1.773195274875053258e+02
1.787703407542023228e+02,1.391111858246252382e+02,1.773967196728763440e+02
